dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t6,mB30,p512,ms200,ms200,ms60,t6,kB100,p16,ms500,ms2000,ms100,7c8ff0d1f01dfc164c4d6406e6b86fe7f78fcca982ace55fd39f6222a073be97
t3,mB8,p512,ms500,ms300,ms5,t6,kB25,p4096,ms500,ms2000,ms100,c0a9ca110ae2fe19d090d83c5ba1d213477a5a79f0c021bfe6ec6af1911c54bc
t2,mB8,p65536,ms4000,ms60,ms160,t32,kB6000,p32,ms800,ms300,ms200,7a3dd783f7730335855e6705f5b18f205425f241642e24629a231dc5bd3f349a
t6,kB6000,p65536,ms300,ms40,ms120,t32,mB8,p32,ms1000,ms300,ms40,49b7fd28a2362e8273c500b24d4495ef0cb07b7aa0ddf518be761e3b16e2d855
t32,mB8,p32,ms350,ms200,ms5,t16,mB40,p4096,ms250,ms20,ms10,4836717d4d1738e1adb26f5454659a0872127637b790e9e4475846b0cbea34df
t16,kB1000,p49152,ms2000,ms200,ms140,t6,kB500,p40960,ms200,ms80,ms160,10e1c60349291380180a991651fea61d503aacc6af080fb602dd949c1d345c79
t16,mB25,p57344,ms400,ms2000,ms40,t16,mB30,p16,ms400,ms60,ms140,0f39947d1ffcfacb2a63d3544304de7524d2d5a2a5c31aae1ec5de1bdd807544
t32,mB30,p16,ms2000,ms800,ms100,t32,kB25,p4096,ms500,ms20,ms140,0d2646a853e2e9fe13d616ace76e890bf51a2961739fb443915f7d731c068d14
t4,kB1000,p57344,ms250,ms800,ms40,t32,mB25,p40960,ms500,ms100,ms120,135c0723916d33b7e7153f633ad283e80835e678ec87c5f31f531a945a7cc8c7
t2,kB25,p49152,ms2000,ms500,ms170,t32,mB20,p128,ms150,ms150,ms160,11b407f1d903872c3f415030af6f2b934c4b6057a2260d2587f38f556c7d2762
t16,kB6000,p49152,ms1000,ms1200,ms100,t32,kB1000,p128,ms1000,ms1200,ms80,fc35881826fac05bca27a6c7ae6b541265c9bcddca1b9ab20f0d2855aeb39dd4
t16,kB100,p40960,ms500,ms800,ms160,t2,mB8,p32,ms1000,ms200,ms140,7ccd2f593e89d3beaa6ba67940a86c92220e76c29f1fe68acec29dcca12a2458
t6,kB100,p128,ms350,ms2000,ms80,t32,mB20,p32,ms100,ms2400,ms200,0a553f81fe65a6ce880671de9840038102f636d4c9c55d34d1e4b4b99d2baac6
t4,kB8,p32768,ms350,ms2000,ms120,t4,mB20,p512,ms200,ms20,ms5,1f11dadedae83a33662cd2eac211246ea53eeba7e76693df9228070fdd5e32ed
t4,mB16,p32768,ms250,ms500,ms120,t6,mB8,p128,ms150,ms800,ms120,d10419d4ba8f99c270331e04be1431ddf765e876d97605afb1ece98e11d36cd2
t6,mB20,p32768,ms250,ms100,ms200,t3,kB500,p40960,ms100,ms20,ms5,0b3d0765eada44f1af77de837a49d7c67198e4e2296e6d8aca46278d9d26b4f0
t16,mB16,p65536,ms200,ms300,ms5,t3,kB8,p8192,ms100,ms150,ms20,66bca5fcb73a135181d86bb09bfd06fb7c78ad90e1c64146845289a4bbfc3b82
t4,mB40,p16384,ms50,ms2000,ms160,t4,kB6000,p57344,ms400,ms80,ms160,a9ec71997644a33b8a836cd42870196811f37c65a8ffee3f274257e81b8ac3aa
t16,mB30,p49152,ms300,ms800,ms60,t8,mB8,p32,ms150,ms80,ms160,545fde1bef583a6ebb6293605d34283f1f02a3a3363671ecae0ad79dc8909477
