start_time,stop_time,delay,jitter,dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly
2023-09-24T09:59:00Z,2023-09-24T09:59:10Z,5741667.02777778,1999901.42857143,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T09:59:10Z,2023-09-24T09:59:20Z,5734120.18309859,2000263.38028169,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T09:59:20Z,2023-09-24T09:59:30Z,5740498.5,1998258.33333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T09:59:30Z,2023-09-24T09:59:40Z,5734219.61971831,2000135.21126761,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T09:59:40Z,2023-09-24T09:59:50Z,5734583.02777778,2000087.32394366,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T09:59:50Z,2023-09-24T10:00:00Z,5746473.84057971,2000394.02985075,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:00Z,2023-09-24T10:00:10Z,5765790.59722222,1941734.72222222,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:10Z,2023-09-24T10:00:20Z,5738893.68656716,2000119.6969697,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:20Z,2023-09-24T10:00:30Z,5746519.95833333,1968847.88732394,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:30Z,2023-09-24T10:00:40Z,5734575.21126761,1999549.29577465,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:40Z,2023-09-24T10:00:50Z,5740902.42465753,1998637.5,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:00:50Z,2023-09-24T10:01:00Z,5724974.47222222,1999498.61111111,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:00Z,2023-09-24T10:01:10Z,5741859.19444444,1999213.88888889,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:10Z,2023-09-24T10:01:20Z,5728509.75,2000057.74647887,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:20Z,2023-09-24T10:01:30Z,5738744.63380282,1999678.87323944,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:30Z,2023-09-24T10:01:40Z,5740055.66666667,1999075.36231884,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:40Z,2023-09-24T10:01:50Z,5732248.90277778,1999805.55555556,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:01:50Z,2023-09-24T10:02:00Z,5735450,2000422.53521127,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:00Z,2023-09-24T10:02:10Z,5726699.57534247,2000316.43835616,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:10Z,2023-09-24T10:02:20Z,5722708.97260274,1999706.84931507,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:20Z,2023-09-24T10:02:30Z,5733941.76712329,1999940.27777778,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:30Z,2023-09-24T10:02:40Z,5719421.67567568,1999452.05479452,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:40Z,2023-09-24T10:02:50Z,5727332.43661972,1999426.76056338,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:02:50Z,2023-09-24T10:03:00Z,5730070.52054795,1999018.30985916,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:00Z,2023-09-24T10:03:10Z,5725375.50684932,1997940.27777778,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:10Z,2023-09-24T10:03:20Z,5730938.47222222,1999211.42857143,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:20Z,2023-09-24T10:03:30Z,5719739.95945946,1996483.33333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:30Z,2023-09-24T10:03:40Z,5730870.49295775,1999239.43661972,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:40Z,2023-09-24T10:03:50Z,5723198.97222222,1996675,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:03:50Z,2023-09-24T10:04:00Z,5728321.85915493,1998224.28571429,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:00Z,2023-09-24T10:04:10Z,5728920.20833333,1996505.55555556,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:10Z,2023-09-24T10:04:20Z,5726150.98611111,1998288.73239437,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:20Z,2023-09-24T10:04:30Z,5727452.70833333,1997281.42857143,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:30Z,2023-09-24T10:04:40Z,5726272.6,1997691.42857143,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:40Z,2023-09-24T10:04:50Z,5753674.4,1938989.85507246,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:04:50Z,2023-09-24T10:05:00Z,5732420.40277778,1998761.11111111,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:00Z,2023-09-24T10:05:10Z,5715184.35714286,1996954.28571429,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:10Z,2023-09-24T10:05:20Z,5731859.23287671,1989823.28767123,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:20Z,2023-09-24T10:05:30Z,5721316.63888889,1993073.23943662,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:30Z,2023-09-24T10:05:40Z,5725627.11267606,1997430,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:40Z,2023-09-24T10:05:50Z,5753550.40277778,1873585.71428571,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:05:50Z,2023-09-24T10:06:00Z,5747147.51351351,1853483.56164384,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:00Z,2023-09-24T10:06:10Z,5766798.14084507,1859742.85714286,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:10Z,2023-09-24T10:06:20Z,5750711.20833333,1851585.91549296,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:20Z,2023-09-24T10:06:30Z,5754138.87671233,1848594.36619718,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:30Z,2023-09-24T10:06:40Z,5755788.28378378,1854526.02739726,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:40Z,2023-09-24T10:06:50Z,5759626.74647887,1849791.54929577,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:06:50Z,2023-09-24T10:07:00Z,5753234.16438356,1836891.66666667,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:00Z,2023-09-24T10:07:10Z,5750509.19444444,1852552.77777778,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:10Z,2023-09-24T10:07:20Z,5749484.97142857,1850358.57142857,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:20Z,2023-09-24T10:07:30Z,5751580.06756757,1846794.59459459,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:30Z,2023-09-24T10:07:40Z,5737444.10810811,1851336.98630137,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:40Z,2023-09-24T10:07:50Z,5759994.45333333,1840426.66666667,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:07:50Z,2023-09-24T10:08:00Z,5746153.40277778,1845600,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:00Z,2023-09-24T10:08:10Z,5736660.02816901,1855973.23943662,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:10Z,2023-09-24T10:08:20Z,5743565.56,1852520.27027027,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:20Z,2023-09-24T10:08:30Z,5735130.92857143,1865678.26086957,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:30Z,2023-09-24T10:08:40Z,5742824.63888889,1863887.32394366,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:40Z,2023-09-24T10:08:50Z,5740910.98630137,1858870.83333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:08:50Z,2023-09-24T10:09:00Z,5747173.77777778,1880933.33333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:00Z,2023-09-24T10:09:10Z,5736340.66197183,1880832.85714286,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:10Z,2023-09-24T10:09:20Z,5736529.02702703,1888110.81081081,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:20Z,2023-09-24T10:09:30Z,5737164.63513513,1900814.86486486,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:30Z,2023-09-24T10:09:40Z,5729560.97183099,1907884.28571429,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:40Z,2023-09-24T10:09:50Z,5723060.11111111,1914076.38888889,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:09:50Z,2023-09-24T10:10:00Z,5727582.06849315,1931611.26760563,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:00Z,2023-09-24T10:10:10Z,5715132.33333333,1903147.88732394,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:10Z,2023-09-24T10:10:20Z,5717755.87323944,1958000,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:20Z,2023-09-24T10:10:30Z,5706691.71232877,1958184.93150685,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:30Z,2023-09-24T10:10:40Z,5711036.45945946,1971951.35135135,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:40Z,2023-09-24T10:10:50Z,5710414.91666667,1995038.02816901,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:10:50Z,2023-09-24T10:11:00Z,5699633.51428571,1986424.63768116,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:00Z,2023-09-24T10:11:10Z,5714567.3943662,1983997.18309859,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:10Z,2023-09-24T10:11:20Z,5706458.91780822,1977065.75342466,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:20Z,2023-09-24T10:11:30Z,5715789.4084507,1973614.08450704,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:30Z,2023-09-24T10:11:40Z,5719722.2,1957453.33333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:40Z,2023-09-24T10:11:50Z,5712466.50684932,1965231.94444444,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:11:50Z,2023-09-24T10:12:00Z,5718654.97183099,1965304.22535211,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:00Z,2023-09-24T10:12:10Z,5720444.29166667,1940918.30985916,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:10Z,2023-09-24T10:12:20Z,5717439.37837838,1949886.11111111,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:20Z,2023-09-24T10:12:30Z,5721154.30555556,1967018.57142857,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:30Z,2023-09-24T10:12:40Z,5350709.7260274,1568983.56164384,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:40Z,2023-09-24T10:12:50Z,4786915.64864865,834928.378378378,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:12:50Z,2023-09-24T10:13:00Z,4788367,822458.441558442,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:00Z,2023-09-24T10:13:10Z,4777651.27777778,831159.722222222,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:10Z,2023-09-24T10:13:20Z,4786766.15492958,829302.857142857,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:20Z,2023-09-24T10:13:30Z,4782519.02739726,848023.943661972,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:30Z,2023-09-24T10:13:40Z,4796998.09722222,849919.444444445,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:40Z,2023-09-24T10:13:50Z,4785514.91891892,824793.243243243,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:13:50Z,2023-09-24T10:14:00Z,4793252.72222222,862573.23943662,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:00Z,2023-09-24T10:14:10Z,4786451.63013699,834483.333333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:10Z,2023-09-24T10:14:20Z,4788398.74647887,851435.211267606,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:20Z,2023-09-24T10:14:30Z,4812799.84722222,851632.394366197,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:30Z,2023-09-24T10:14:40Z,4845007.31081081,885856.756756757,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:40Z,2023-09-24T10:14:50Z,4850688.22666667,896117.333333333,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:14:50Z,2023-09-24T10:15:00Z,4935449.78082192,972283.098591549,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:15:00Z,2023-09-24T10:15:10Z,4962397.04166667,1052187.5,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
2023-09-24T10:15:10Z,2023-09-24T10:15:20Z,4995143,1079440.57971015,t6,kB8,p24576,ms500,ms800,ms170,t2,mB14,p256,ms120,ms250,ms55
