start_time,stop_time,delay,jitter,dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5802716.10753968,1578227.26190476,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5803343.30263158,1583551.31578947,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5791608.28378378,1568377.02702703,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5815139.05405405,1500705.12718601,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5763460.66216216,1502314.86486486,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5775608.67123288,1502401.36986301,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5764644.38731444,1507278.96742897,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5811361.80821918,1436815.71428571,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5788084.52631579,1489250,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5384151.40540541,1101944.59459459,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4825345.63157895,490344.736842105,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4825957.32,443348.648648649,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4865444.83299595,541023.414304993,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4979324.12162162,648031.081081081,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4998482.13157895,660758.666666667,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5026016.2506579,713103.552631579,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5153662.59459459,873934.246575343,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5188644.15789474,935584.931506849,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5205787.84779516,972987.837837838,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5243858.72,995308,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5272064.36486487,1007070.27027027,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5445328.32189882,1197493.6965812,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5520262.71428572,1320506.57894737,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5646535.61111111,1440797.22222222,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5647930.74715505,1425333.35704125,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5705657.27272727,1502871.05263158,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5728228.4025974,1522386.84210526,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5754192.15504979,1539817.3541963,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5735827.62162162,1534372.97297297,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5756964.39726027,1524194.52054795,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5743064.17496444,1531181.86344239,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5731524.11842105,1541073.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5741031.36842105,1546707.89473684,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5750314.01351351,1531336.48648649,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5734580.46575342,1538008.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5761248.92957747,1589843.66197183,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5722870.05654339,1538465.8625731,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5722192.65753425,1539102.77777778,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5721610.23188406,1524272.05882353,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5723066.59708393,1521176.92034139,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5723863.05479452,1528750.68493151,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5716032.47945206,1518098.63013699,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5719495.39082504,1523001.91441441,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5732630.13157895,1541453.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5744140.53424658,1576476.71232877,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5783486.88011696,1537774.85380117,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5757354.90789474,1573569.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5748079.19178082,1581956.94444444,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5736127.09649123,1549932.43243243,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5720374.98611111,1515954.92957746,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5722751.30555556,1502279.16666667,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5774413.22857143,1437029.95798319,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5734601.55263158,1455685.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5757644.90789474,1439027.63157895,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4915277.61190476,655742.261904762,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,4965593.89333333,740167.123287671,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5147804.33333333,896962.666666667,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5218261,985585.526315789,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5230212.60810811,1014763.51351351,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5215973.51948052,1016027.02702703,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5310026.63866397,1122583.53485064,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5379382.86666667,1194448,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5447242.04109589,1299047.94520548,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5391400.65853659,1220765.60810811,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5593348.02597403,1431398.7012987,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5602286.16,1437906.66666667,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5640852.71929825,1479612.31660232,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5691903.34666667,1506612.16216216,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5689561.53246753,1492144.15584416,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5694641.43910256,1510344.76495727,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5730356.93506494,1583234.21052632,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5750083.28,1586185.13513514,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5738709.28676471,1573095.75757576,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5733961.94871795,1565784.41558442,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5738270.8961039,1585590.78947368,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5741680.91176471,1564595.74303406,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5719417.2972973,1547279.72972973,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5720665.10666667,1545890.54054054,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5717880.92105263,1542110.52631579,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5730071.06849315,1578536.11111111,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5688180.44155844,1525069.33333333,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5716111.83947368,1524477.83783784,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5701811.34722222,1525070.42253521,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5726537.7260274,1590691.78082192,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5717836.76645877,1575037.98534799,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5707726.83783784,1582501.35135135,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5710571.80555556,1560727.77777778,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5729109.15311355,1495158.60805861,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5707583.73333333,1553431.50684932,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5730842.58333333,1522888.88888889,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5703654.02910603,1504325.53707554,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5694096.84,1517654.66666667,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5720127.55844156,1479712.98701299,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5771648.74857753,1481906.60660661,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5791378.75324675,1405409.09090909,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5746752.07246377,1371598.55072464,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5753673.92616959,1314123.46491228,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5089367.93333333,632560,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5026572.25974026,815284.415584416,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5476294.74981685,1330678.82783883,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
2023-06-19T11:36:00Z,2023-06-19T12:36:00Z,5246874.40789474,1101252.63157895,t32,kB8,p1024,ms70,ms100,ms10,t32,kB25,p32768,ms30,ms300,ms120
